energy,condition,volume,weight,machine_id,speed
736.7,C000O,82.0,15.0,M4,13.6
1108.6,C000AY,118.0,16.0,M1,9.0
765.5,C000O,84.0,15.0,M1,13.2
794.6,C000S,87.0,15.0,M2,12.7
1334.7,C000AY,143.0,21.0,M1,7.5
1209.1,C000J,128.0,19.0,M4,8.3
786.1,C000Y,86.0,15.0,M1,12.7
1145.1,C000AF,122.0,19.0,M1,8.7
900.6,C000Y,97.0,17.0,M1,11.1
881.9,C000S,95.0,17.0,M1,11.4
879.5,C000Z,95.0,16.0,M2,11.3
988.0,C000AY,105.0,16.0,M1,10.2
792.3,C000F,87.0,16.0,M1,12.7
964.1,C000AY,104.0,16.0,M4,10.4
1193.3,C000AK,128.0,20.0,M1,8.4
1014.3,C000O,110.0,18.0,M2,9.8
835.9,C000Z,89.0,18.0,M4,11.9
956.1,C000AJ,101.0,16.0,M1,10.4
782.2,C000BA,86.0,13.0,M1,12.8
1201.0,C000AK,129.0,19.0,M2,8.3
1116.0,C000K,120.0,18.0,M4,9.0
819.4,C000Z,88.0,16.0,M1,12.2
876.8,C000T,94.0,14.0,M1,11.5
525.6,C000AZ,60.0,11.0,M2,19.2
825.0,C000Y,89.0,16.0,M1,12.1
1128.3,C000AK,120.0,17.0,M2,8.8
1232.3,C000J,132.0,19.0,M1,8.1
1153.5,C000X,123.0,19.0,M1,8.7
1151.3,C000AK,123.0,21.0,M1,8.8
762.7,C000Y,84.0,15.0,M2,13.2
1339.1,C000W,141.0,21.0,M1,7.5
908.4,C000T,98.0,16.0,M2,11.1
1638.9,C000J,170.0,23.0,M4,6.1
814.7,C000AD,88.0,15.0,M1,12.2
1163.2,C000J,123.0,19.0,M1,8.6
1434.7,C000AP,150.0,21.0,M1,7.0
763.9,C000AD,82.0,15.0,M2,13.1
864.3,C000Z,93.0,15.0,M1,11.6
560.4,C000AZ,64.0,11.0,M2,18.0
1140.4,C000AY,120.0,19.0,M1,8.7
1167.9,C000C,125.0,18.0,M1,8.5
1341.7,C000AJ,142.0,21.0,M2,7.5
615.8,C000AZ,71.0,13.0,M2,16.3
769.7,C000Z,84.0,16.0,M1,12.9
1034.5,C000AY,110.0,15.0,M1,9.7
1007.0,C000AY,109.0,18.0,M2,9.9
766.9,C000Y,82.0,13.0,M1,13.2
805.5,C000BA,88.0,17.0,M1,12.5
789.8,C000S,85.0,15.0,M1,12.7
849.9,C000N,91.0,15.0,M2,11.7
559.1,C000AZ,62.0,12.0,M2,18.1
1093.1,C000X,117.0,19.0,M4,9.1
1147.5,C000AK,121.0,18.0,M3,8.7
769.3,C000Y,82.0,15.0,M1,13.0
1431.6,C000W,150.0,21.0,M2,7.0
1059.0,C000B,114.0,18.0,M1,9.5
1046.7,C000AJ,111.0,18.0,M1,9.6
1291.0,C000J,137.0,20.0,M1,7.8
852.3,C000N,91.0,16.0,M1,11.8
1164.2,C000AK,124.0,17.0,M1,8.6
1758.5,C000S,182.0,23.0,M1,5.7
808.0,C000T,90.0,12.0,M1,12.5
836.1,C000O,92.0,15.0,M2,11.8
1020.7,C000AY,109.0,17.0,M1,9.8
957.7,C000T,102.0,17.0,M1,10.5
1100.6,C000W,116.0,18.0,M1,9.0
836.5,C000Y,90.0,15.0,M1,11.9
827.6,C000AL,92.0,14.0,M2,12.2
1136.1,C000AY,120.0,17.0,M1,8.8
836.5,C000O,90.0,14.0,M2,11.9
966.5,C000T,103.0,16.0,M1,10.4
1349.8,C000T,142.0,21.0,M1,7.4
759.9,C000O,82.0,16.0,M2,13.0
776.9,C000S,85.0,15.0,M1,12.9
1750.1,C000X,181.0,24.0,M1,5.7
775.8,C000O,84.0,14.0,M1,12.8
1232.3,C000AT,129.0,20.0,M3,8.1
1142.8,C000X,120.0,18.0,M2,8.8
955.9,C000Z,103.0,16.0,M1,10.4
1161.4,C000AK,123.0,18.0,M1,8.6
825.0,C000AL,89.0,16.0,M2,12.1
793.7,C000T,86.0,15.0,M1,12.6
953.4,C000AY,101.0,18.0,M1,10.5
1099.8,C000AK,117.0,17.0,M2,9.1
824.5,C000Z,90.0,12.0,M1,12.0
963.5,C000V,102.0,16.0,M1,10.4
803.5,C000AI,88.0,15.0,M1,12.4
980.7,C000AY,106.0,18.0,M1,10.0
1110.1,C000I,117.0,15.0,M3,9.0
1277.1,C000W,133.0,20.0,M1,7.9
808.2,C000O,86.0,16.0,M2,12.3
957.9,C000M,103.0,18.0,M3,10.6
1326.9,C000AP,141.0,19.0,M1,7.5
796.7,C000Y,86.0,15.0,M3,12.4
854.3,C000F,91.0,14.0,M2,11.7
830.3,C000Y,91.0,16.0,M1,12.0
751.2,C000AL,83.0,16.0,M2,13.3
1398.8,C000W,146.0,20.0,M1,7.2
844.2,C000T,90.0,14.0,M1,11.8
1188.5,C000W,127.0,17.0,M1,8.4
1180.3,C000Y,124.0,17.0,M1,8.5
894.2,C000F,95.0,17.0,M2,11.2
1209.6,C000AY,127.0,20.0,M1,8.2
848.8,C000O,91.0,14.0,M2,11.8
777.6,C000F,84.0,16.0,M2,12.9
829.6,C000N,89.0,15.0,M1,12.1
1192.7,C000X,125.0,18.0,M4,8.4
546.0,C000AZ,61.0,14.0,M2,18.3
875.5,C000Z,94.0,14.0,M1,11.3
1014.3,C000AJ,109.0,18.0,M2,9.9
873.3,C000T,94.0,16.0,M1,11.6
1032.3,C000V,110.0,17.0,M1,9.7
768.6,C000Z,83.0,15.0,M1,13.0
1317.9,C000AK,137.0,21.0,M1,7.6
787.3,C000Z,85.0,14.0,M1,12.6
1002.0,C000AJ,107.0,17.0,M1,10.0
839.1,C000T,89.0,16.0,M1,11.9
1210.4,C000AK,127.0,20.0,M1,8.3
959.6,C000T,104.0,16.0,M1,10.5
550.6,C000AZ,61.0,15.0,M2,18.3
991.6,C000AY,107.0,16.0,M4,10.0
909.0,C000O,98.0,16.0,M1,11.0
1198.8,C000X,125.0,18.0,M2,8.3
915.8,C000M,98.0,16.0,M1,11.0
853.4,C000T,93.0,18.0,M1,11.8
1056.4,C000AJ,113.0,17.0,M2,9.5
769.5,C000T,85.0,15.0,M1,13.1
1017.1,C000AY,109.0,18.0,M4,9.8
789.1,C000O,85.0,14.0,M1,12.6
804.4,C000AD,87.0,17.0,M2,12.4
1187.9,C000J,125.0,21.0,M3,8.4
817.0,C000S,89.0,16.0,M1,12.3
1078.5,C000AK,115.0,19.0,M3,9.2
818.8,C000Y,89.0,16.0,M3,12.2
1061.5,C000F,113.0,18.0,M2,9.3
979.5,C000AY,105.0,16.0,M1,10.2
830.5,C000O,90.0,16.0,M1,12.0
1008.0,C000D,107.0,15.0,M1,10.0
1331.5,C000X,142.0,20.0,M3,7.5
790.7,C000AL,86.0,17.0,M2,12.7
1189.2,C000AK,126.0,20.0,M1,8.5
602.8,C000AZ,68.0,12.0,M2,16.7
890.2,C000AI,97.0,15.0,M1,11.2
1230.8,C000AK,131.0,19.0,M3,8.1
848.2,C000Y,93.0,15.0,M2,11.8
1211.5,C000F,127.0,18.0,M1,8.3
1201.9,C000X,128.0,19.0,M1,8.3
779.3,C000Y,86.0,14.0,M1,12.8
657.2,C000AZ,73.0,13.0,M2,15.0
817.9,C000Z,86.0,15.0,M3,12.2
803.7,C000N,88.0,15.0,M2,12.4
1314.5,C000AT,139.0,20.0,M1,7.6
776.5,C000Y,84.0,15.0,M1,12.9
1143.0,C000AK,122.0,19.0,M1,8.8
1002.2,C000AY,106.0,17.0,M1,10.0
1185.5,C000AK,126.0,19.0,M2,8.4
875.2,C000Y,94.0,15.0,M2,11.4
1350.9,C000W,144.0,18.0,M1,7.4
1233.7,C000W,129.0,21.0,M1,8.0
908.8,C000Y,98.0,16.0,M1,11.0
1306.2,C000AK,138.0,19.0,M2,7.6
832.3,C000O,90.0,14.0,M3,12.0
803.4,C000E,86.0,15.0,M3,12.4
822.5,C000N,90.0,15.0,M2,12.2
909.2,C000AY,99.0,17.0,M3,11.0
906.5,C000O,98.0,16.0,M2,11.0
976.7,C000D,108.0,16.0,M3,10.2
838.9,C000F,91.0,14.0,M1,11.9
1266.3,C000X,134.0,20.0,M3,7.9
857.5,C000Y,91.0,16.0,M2,11.7
1314.0,C000AP,138.0,21.0,M1,7.6
911.6,C000Z,100.0,15.0,M1,11.0
1524.5,C000R,160.0,22.0,M4,6.6
1158.0,C000AY,124.0,17.0,M4,8.7
643.2,C000AZ,70.0,13.0,M2,15.4
817.4,C000AI,89.0,14.0,M3,12.3
1198.4,C000X,127.0,17.0,M4,8.4
879.8,C000N,96.0,16.0,M2,11.3
1190.9,C000X,126.0,20.0,M3,8.4
863.2,C000N,93.0,16.0,M4,11.6
807.5,C000O,88.0,13.0,M1,12.3
1126.4,C000AY,120.0,18.0,M2,8.8
791.2,C000Z,87.0,14.0,M4,12.6
829.2,C000S,90.0,14.0,M3,12.1
847.9,C000Y,92.0,16.0,M3,11.8
1437.4,C000AK,152.0,23.0,M1,7.0
1261.4,C000X,134.0,20.0,M3,7.9
1308.7,C000X,137.0,19.0,M4,7.7
786.8,C000Y,86.0,15.0,M1,12.7
1553.5,C000O,160.0,23.0,M1,6.4
929.5,C000F,99.0,18.0,M1,10.7
791.6,C000O,87.0,15.0,M1,12.6
991.8,C000AY,105.0,17.0,M1,10.1
930.6,C000N,101.0,17.0,M3,10.7
1025.6,C000AJ,108.0,17.0,M2,9.8
782.3,C000Z,86.0,16.0,M3,12.8
1177.0,C000J,125.0,19.0,M3,8.5
844.2,C000T,91.0,17.0,M1,12.0
1132.1,C000AJ,121.0,17.0,M3,8.8
810.0,C000Z,87.0,16.0,M1,12.3
1256.0,C000AK,133.0,21.0,M2,8.0
1203.2,C000AK,126.0,19.0,M3,8.4
1059.5,C000S,113.0,17.0,M1,9.4
849.7,C000Y,93.0,15.0,M1,11.8
870.3,C000N,93.0,16.0,M2,11.5
1162.3,C000J,124.0,18.0,M4,8.6
595.4,C000AZ,66.0,12.0,M2,16.9
1498.2,C000J,156.0,22.0,M4,6.6
820.3,C000AL,88.0,15.0,M2,12.1
1194.4,C000AK,126.0,19.0,M3,8.3
915.3,C000AL,98.0,16.0,M1,11.0
1612.1,C000W,169.0,23.0,M1,6.2
1001.8,C000Y,108.0,16.0,M1,9.9
1122.3,C000AK,118.0,20.0,M3,8.9
1239.2,C000AP,130.0,19.0,M1,8.0
837.6,C000N,91.0,15.0,M2,11.9
803.7,C000L,87.0,14.0,M2,12.4
1583.6,C000AY,167.0,24.0,M3,6.3
1233.9,C000AK,131.0,20.0,M3,8.1
757.9,C000Y,84.0,15.0,M2,13.1
1183.7,C000AK,126.0,18.0,M2,8.4
1283.2,C000H,135.0,18.0,M3,7.8
1038.2,C000AY,111.0,17.0,M3,9.6
965.3,C000Z,103.0,18.0,M2,10.4
1278.9,C000W,134.0,20.0,M1,7.8
851.4,C000Y,94.0,15.0,M3,11.6
1425.2,C000AK,149.0,22.0,M2,7.0
1217.3,C000J,129.0,18.0,M3,8.2
920.8,C000F,99.0,17.0,M1,10.9
875.3,C000AQ,95.0,15.0,M1,11.4
1114.9,C000AY,120.0,18.0,M3,9.0
1218.6,C000O,130.0,19.0,M3,8.2
978.9,C000AY,105.0,17.0,M1,10.2
890.8,C000F,97.0,17.0,M1,11.2
1221.7,C000X,131.0,19.0,M2,8.2
568.8,C000AZ,65.0,12.0,M2,17.6
1125.7,C000Z,121.0,19.0,M3,8.9
1195.5,C000AK,127.0,19.0,M2,8.3
791.9,C000Y,88.0,16.0,M2,12.7
839.6,C000T,91.0,15.0,M3,11.9
884.0,C000S,95.0,15.0,M3,11.4
782.2,C000Z,86.0,14.0,M3,12.7
988.2,C000Z,107.0,14.0,M1,10.1
808.0,C000AL,89.0,15.0,M2,12.3
1196.6,C000AK,126.0,18.0,M2,8.3
817.9,C000T,89.0,15.0,M3,12.2
1095.2,C000AY,116.0,18.0,M1,9.1
1231.4,C000AP,128.0,19.0,M1,8.1
1288.7,C000AK,136.0,21.0,M1,7.7
803.0,C000T,87.0,15.0,M3,12.3
1013.6,C000AY,110.0,18.0,M2,9.9
787.7,C000AZ,85.0,14.0,M1,12.7
788.0,C000Z,86.0,14.0,M4,12.7
1319.5,C000AT,138.0,21.0,M3,7.5
1275.5,C000AX,135.0,19.0,M1,7.9
796.0,C000S,86.0,15.0,M2,12.4
1173.1,C000O,125.0,18.0,M3,8.5
808.4,C000T,87.0,15.0,M3,12.5
861.0,C000Z,94.0,16.0,M3,11.7
1000.8,C000AJ,106.0,18.0,M2,10.0
1027.2,C000Z,110.0,18.0,M1,9.7
1147.3,C000AF,124.0,20.0,M3,8.7
775.5,C000T,86.0,15.0,M1,13.0
1153.9,C000AK,122.0,18.0,M1,8.7
1202.3,C000J,126.0,19.0,M4,8.2
951.6,C000Z,101.0,14.0,M1,10.5
589.5,C000AZ,67.0,14.0,M2,17.2
798.9,C000O,87.0,15.0,M2,12.6
1131.5,C000AJ,120.0,19.0,M1,8.9
844.2,C000T,91.0,15.0,M1,11.8
1361.2,C000AK,143.0,19.0,M2,7.3
1235.2,C000X,131.0,19.0,M1,8.1
1073.9,C000AQ,114.0,17.0,M1,9.3
925.6,C000H,100.0,17.0,M3,10.7
798.7,C000O,87.0,14.0,M1,12.6
966.7,C000T,105.0,15.0,M1,10.4
1437.1,C000AK,150.0,20.0,M1,7.0
881.9,C000Y,96.0,15.0,M1,11.3
573.5,C000AZ,64.0,13.0,M2,17.5
839.1,C000T,90.0,16.0,M3,11.9
1063.0,C000AJ,113.0,18.0,M2,9.4
939.5,C000Z,100.0,15.0,M1,10.6
952.2,C000V,102.0,17.0,M1,10.5
697.1,C000Y,76.0,15.0,M2,14.3
871.0,C000AL,95.0,16.0,M4,11.4
1029.2,C000Y,110.0,17.0,M2,9.7
563.3,C000AZ,65.0,13.0,M2,18.0
1236.8,C000X,131.0,20.0,M1,8.1
919.5,C000AY,99.0,15.0,M1,10.8
1005.0,C000D,108.0,18.0,M1,10.0
1327.3,C000AS,140.0,21.0,M4,7.5
789.1,C000T,86.0,16.0,M1,12.7
1292.8,C000J,136.0,21.0,M1,7.7
1196.8,C000X,127.0,19.0,M1,8.4
835.6,C000S,89.0,15.0,M1,11.9
1214.4,C000AK,129.0,20.0,M1,8.2
1190.3,C000W,127.0,20.0,M1,8.4
1298.5,C000AF,136.0,20.0,M1,7.8
844.2,C000Y,92.0,16.0,M2,11.9
1183.7,C000AK,124.0,19.0,M1,8.4
766.2,C000S,84.0,15.0,M1,13.2
1293.9,C000AX,136.0,18.0,M2,7.7
795.5,C000Z,87.0,13.0,M3,12.7
709.0,C000AZ,77.0,15.0,M2,14.2
852.1,C000T,92.0,17.0,M1,11.6
1230.3,C000W,131.0,18.0,M1,8.1
1013.6,C000Z,110.0,18.0,M4,9.9
1189.2,C000X,126.0,19.0,M1,8.4
902.7,C000N,97.0,15.0,M2,11.1
1110.1,C000X,117.0,18.0,M1,9.0
990.8,C000O,107.0,17.0,M2,10.0
853.8,C000T,91.0,16.0,M1,11.7
1392.9,C000J,146.0,20.0,M4,7.2
841.1,C000AI,91.0,17.0,M3,12.0
1188.5,C000BA,125.0,18.0,M1,8.4
871.6,C000Z,95.0,15.0,M1,11.5
781.3,C000Z,87.0,16.0,M1,13.0
544.5,C000AZ,62.0,14.0,M2,18.3
1046.5,C000Z,112.0,18.0,M1,9.6
854.9,C000O,92.0,15.0,M3,11.7
1026.2,C000D,109.0,17.0,M3,9.7
861.7,C000F,92.0,13.0,M2,11.6
1068.9,C000Z,114.0,17.0,M1,9.4
1226.6,C000G,131.0,19.0,M1,8.2
795.1,C000O,84.0,14.0,M1,12.7
882.7,C000Z,94.0,18.0,M2,11.4
774.2,C000O,85.0,16.0,M2,12.8
1286.6,C000AU,134.0,21.0,M1,7.7
1053.7,C000F,111.0,18.0,M1,9.6
810.7,C000O,88.0,14.0,M2,12.4
978.5,C000AY,105.0,19.0,M1,10.2
755.2,C000O,83.0,14.0,M2,13.2
944.0,C000AY,101.0,16.0,M1,10.6
1380.4,C000AF,147.0,21.0,M4,7.2
856.4,C000S,93.0,14.0,M1,11.5
1086.0,C000AK,114.0,19.0,M1,9.3
1150.5,C000W,122.0,19.0,M1,8.7
622.2,C000AZ,70.0,13.0,M2,15.9
794.4,C000T,89.0,15.0,M4,12.6
1014.3,C000AW,109.0,16.0,M2,9.8
1194.2,C000AT,127.0,18.0,M1,8.4
776.5,C000M,84.0,15.0,M2,12.8
817.8,C000F,87.0,16.0,M2,12.2
993.4,C000AY,106.0,16.0,M1,10.0
828.6,C000O,90.0,16.0,M1,12.0
1478.7,C000W,155.0,22.0,M1,6.8
647.1,C000AZ,74.0,13.0,M2,15.3
790.5,C000Y,86.0,15.0,M1,12.7
1186.8,C000AK,125.0,18.0,M1,8.4
1312.2,C000AK,138.0,21.0,M1,7.6
934.9,C000F,101.0,18.0,M1,10.7
962.8,C000AY,103.0,16.0,M1,10.4
967.5,C000Z,102.0,18.0,M1,10.4
979.3,C000Z,102.0,16.0,M1,10.2
980.7,C000BA,103.0,16.0,M1,10.2
1013.4,C000AY,109.0,17.0,M1,9.9
778.8,C000O,85.0,15.0,M2,12.8
1041.2,C000F,111.0,15.0,M2,9.6
1188.3,C000J,126.0,18.0,M1,8.4
1015.5,C000AY,108.0,17.0,M1,9.9
893.0,C000Z,97.0,16.0,M1,11.2
954.9,C000Y,101.0,17.0,M1,10.5
1124.7,C000X,119.0,19.0,M1,8.9
1306.4,C000AY,138.0,20.0,M1,7.7
954.1,C000M,102.0,16.0,M2,10.5
759.5,C000N,82.0,14.0,M1,13.1
756.0,C000N,83.0,14.0,M2,13.2
856.0,C000Z,91.0,15.0,M1,11.6
1289.4,C000AK,135.0,20.0,M1,7.8
622.7,C000AZ,70.0,14.0,M2,16.2
775.6,C000Y,82.0,14.0,M2,13.0
888.1,C000T,96.0,13.0,M1,11.2
1059.0,C000AJ,114.0,17.0,M1,9.4
881.2,C000AD,95.0,16.0,M4,11.3
805.1,C000AZ,87.0,14.0,M2,12.4
821.2,C000T,87.0,13.0,M1,12.3
866.8,C000Z,94.0,16.0,M3,11.6
1202.3,C000AJ,127.0,19.0,M1,8.4
835.9,C000Y,92.0,14.0,M1,12.1
1465.6,C000N,153.0,22.0,M2,6.8
1421.3,C000X,150.0,20.0,M1,7.0
800.0,C000F,89.0,15.0,M1,12.6
742.9,C000AZ,82.0,14.0,M2,13.5
844.2,C000T,93.0,14.0,M1,11.9
1187.2,C000AK,125.0,19.0,M1,8.4
809.8,C000AL,88.0,17.0,M1,12.5
1189.6,C000J,127.0,19.0,M1,8.4
1181.8,C000AY,127.0,18.0,M1,8.5
2376.5,C000W,245.0,32.0,M2,4.2
833.8,C000Y,90.0,16.0,M4,12.0
1326.6,C000R,138.0,20.0,M1,7.6
945.2,C000L,101.0,18.0,M2,10.6
809.3,C000T,88.0,16.0,M1,12.4
970.4,C000F,103.0,18.0,M1,10.3
936.4,C000Y,101.0,15.0,M1,10.6
864.9,C000BA,92.0,15.0,M1,11.5
1261.4,C000T,134.0,21.0,M1,8.0
1154.6,C000AP,121.0,17.0,M3,8.7
1272.8,C000AJ,134.0,19.0,M4,7.8
921.0,C000Z,99.0,16.0,M1,10.9
983.1,C000S,105.0,17.0,M1,10.2
1134.4,C000AK,120.0,18.0,M1,8.8
1404.9,C000W,148.0,20.0,M2,7.1
1043.9,C000AJ,112.0,16.0,M1,9.5
1466.5,C000X,152.0,22.0,M4,6.9
838.1,C000F,92.0,16.0,M1,12.1
1164.2,C000J,124.0,20.0,M1,8.7
1470.9,C000N,154.0,20.0,M2,6.8
1182.9,C000X,123.0,19.0,M4,8.5
1299.1,C000AP,137.0,20.0,M1,7.7
816.5,C000Y,89.0,16.0,M1,12.2
1875.8,C000AK,195.0,25.0,M1,5.3
850.3,C000Z,91.0,16.0,M1,11.7
990.6,C000AY,106.0,16.0,M1,10.2
989.2,C000H,106.0,19.0,M1,10.1
851.2,C000O,93.0,14.0,M1,11.7
843.3,C000F,91.0,15.0,M1,11.9
1299.4,C000I,138.0,19.0,M1,7.6
1176.6,C000AT,124.0,20.0,M1,8.4
1121.3,C000F,118.0,18.0,M2,8.9
1174.4,C000J,124.0,19.0,M1,8.6
1182.0,C000AK,124.0,17.0,M4,8.5
1081.6,C000AJ,115.0,21.0,M2,9.3
1263.6,C000W,131.0,19.0,M4,7.9
1083.7,C000Z,115.0,19.0,M1,9.3
760.7,C000T,83.0,15.0,M1,13.2
868.3,C000Z,93.0,15.0,M1,11.4
931.4,C000Y,101.0,16.0,M4,10.8
1797.7,C000N,188.0,27.0,M2,5.6
1284.6,C000J,135.0,20.0,M1,7.8
816.5,C000F,88.0,15.0,M2,12.2
896.6,C000Y,97.0,18.0,M1,11.1
1223.9,C000AK,127.0,18.0,M1,8.2
801.2,C000Y,86.0,14.0,M1,12.4
1095.2,C000AZ,117.0,20.0,M2,9.1
1031.6,C000AO,110.0,16.0,M1,9.6
825.7,C000N,89.0,14.0,M2,12.0
787.7,C000M,87.0,16.0,M1,12.7
856.7,C000T,92.0,15.0,M1,11.6
579.1,C000AZ,66.0,14.0,M2,17.2
865.8,C000O,92.0,16.0,M2,11.6
942.3,C000AY,101.0,16.0,M1,10.7
1107.5,C000M,117.0,18.0,M1,9.0
971.0,C000AY,103.0,17.0,M1,10.3
781.5,C000Z,85.0,15.0,M2,12.8
1420.9,C000AP,149.0,22.0,M1,7.0
770.9,C000E,86.0,13.0,M2,13.0
846.2,C000F,92.0,16.0,M2,11.8
1235.7,C000AY,130.0,17.0,M1,8.0
822.8,C000Y,88.0,16.0,M1,12.2
1581.3,C000W,165.0,24.0,M1,6.3
945.0,C000AW,102.0,15.0,M1,10.6
1019.1,C000AJ,108.0,15.0,M1,9.8
1483.3,C000AK,156.0,26.0,M1,6.7
869.6,C000T,94.0,14.0,M1,11.4
793.3,C000Z,85.0,17.0,M1,12.6
582.6,C000AZ,66.0,13.0,M2,17.3
1653.3,C000AU,173.0,24.0,M1,6.1
1188.3,C000J,125.0,19.0,M3,8.5
738.9,C000N,81.0,13.0,M2,13.6
1152.6,C000AT,124.0,17.0,M4,8.7
738.6,C000AZ,80.0,15.0,M2,13.5
1232.3,C000W,130.0,19.0,M1,8.1
1223.2,C000AK,130.0,21.0,M1,8.1
1037.7,C000AY,114.0,18.0,M1,9.6
845.1,C000Z,92.0,17.0,M1,11.9
1181.8,C000AF,126.0,19.0,M4,8.5
861.0,C000Z,95.0,18.0,M1,11.7
816.5,C000B,90.0,16.0,M1,12.2
904.4,C000F,96.0,16.0,M1,11.1
1071.8,C000Y,114.0,18.0,M1,9.3
1153.5,C000W,123.0,18.0,M1,8.7
856.4,C000S,93.0,16.0,M1,11.7
1167.5,C000AK,123.0,17.0,M1,8.5
765.5,C000F,83.0,13.0,M1,13.0
1203.8,C000X,127.0,17.0,M1,8.4
828.8,C000N,89.0,14.0,M2,12.0
1339.1,C000X,142.0,20.0,M1,7.4
1026.0,C000S,110.0,16.0,M1,9.8
1127.0,C000J,119.0,19.0,M1,8.9
824.1,C000Z,90.0,14.0,M1,12.3
956.3,C000AJ,103.0,16.0,M1,10.5
659.0,C000AZ,73.0,14.0,M2,15.5
715.0,C000Y,79.0,13.0,M1,14.1
1305.8,C000Z,139.0,19.0,M1,7.7
820.3,C000S,88.0,16.0,M1,12.2
1132.1,C000J,121.0,17.0,M1,8.9
911.3,C000Z,97.0,16.0,M1,11.1
644.6,C000AZ,72.0,14.0,M2,15.6
1260.0,C000X,134.0,19.0,M1,7.9
861.7,C000F,93.0,15.0,M1,11.5
762.7,C000N,83.0,14.0,M2,13.0
732.9,C000E,80.0,15.0,M1,13.5
812.5,C000Z,87.0,15.0,M1,12.4
1967.0,C000AY,203.0,27.0,M1,5.1
770.9,C000F,85.0,17.0,M2,13.0
1174.4,C000X,124.0,19.0,M1,8.5
815.0,C000Z,90.0,16.0,M1,12.2
822.5,C000F,90.0,14.0,M1,12.1
1147.3,C000AY,120.0,19.0,M1,8.7
777.6,C000Z,86.0,15.0,M1,12.7
1267.0,C000AJ,132.0,19.0,M1,7.9
985.7,C000D,106.0,15.0,M1,10.1
2036.6,C000A,209.0,27.0,M1,4.9
1504.3,C000AX,158.0,22.0,M2,6.6
861.9,C000B,93.0,17.0,M1,11.6
1296.4,C000Z,136.0,22.0,M1,7.7
1422.8,C000X,150.0,22.0,M1,7.1
759.2,C000Y,84.0,14.0,M1,13.1
554.0,C000AZ,63.0,13.0,M2,18.2
1011.6,C000E,107.0,16.0,M1,9.9
1228.3,C000J,128.0,20.0,M1,8.2
1261.1,C000AB,135.0,20.0,M1,8.0
783.8,C000T,86.0,15.0,M1,12.6
806.6,C000Z,87.0,17.0,M1,12.3
996.4,C000AY,107.0,17.0,M1,10.1
776.9,C000N,86.0,14.0,M2,12.9
999.0,C000AY,106.0,16.0,M1,10.0
777.9,C000T,85.0,15.0,M1,12.8
938.0,C000AJ,100.0,17.0,M1,10.7
1412.5,C000AP,149.0,22.0,M1,7.1
1817.4,C000Y,189.0,26.0,M1,5.5
2218.3,C000W,230.0,30.0,M1,4.5
820.5,C000S,88.0,16.0,M1,12.1
853.4,C000T,93.0,16.0,M1,11.8
954.3,C000Y,102.0,17.0,M2,10.5
1120.0,C000J,120.0,18.0,M1,9.0
1211.5,C000X,129.0,20.0,M4,8.3
1179.0,C000AQ,123.0,21.0,M1,8.5
1233.0,C000J,131.0,19.0,M1,8.1
1312.9,C000AP,139.0,21.0,M1,7.6
846.8,C000Z,92.0,14.0,M1,11.7
1123.6,C000AY,120.0,18.0,M1,8.9
940.7,C000O,102.0,15.0,M2,10.5
805.0,C000N,87.0,16.0,M1,12.4
1264.1,C000J,133.0,19.0,M1,7.9
823.9,C000M,89.0,15.0,M2,12.0
752.2,C000Z,82.0,15.0,M1,13.2
560.6,C000AZ,63.0,12.0,M2,17.7
1409.7,C000J,148.0,21.0,M1,7.1
1244.6,C000R,132.0,20.0,M1,8.0
1256.4,C000AW,133.0,19.0,M2,7.9
1486.4,C000J,156.0,20.0,M1,6.7
1201.7,C000X,126.0,20.0,M1,8.4
815.6,C000E,87.0,15.0,M1,12.4
1182.9,C000J,124.0,17.0,M1,8.4
941.7,C000N,101.0,17.0,M2,10.5
1401.4,C000AP,148.0,20.0,M1,7.1
1590.4,C000AK,165.0,23.0,M1,6.3
1432.8,C000X,151.0,20.0,M1,7.0
864.5,C000Z,94.0,15.0,M1,11.5
928.5,C000Z,100.0,15.0,M1,10.9
1109.0,C000H,119.0,18.0,M2,9.1
808.4,C000O,88.0,14.0,M2,12.3
823.6,C000Z,88.0,14.0,M1,12.1
1076.8,C000F,115.0,17.0,M1,9.3
1105.2,C000X,117.0,19.0,M1,9.0
1151.3,C000AK,121.0,19.0,M2,8.6
1172.5,C000X,126.0,18.0,M1,8.5
1194.2,C000E,127.0,19.0,M2,8.4
1864.9,C000AP,195.0,24.0,M1,5.4
1370.8,C000Z,145.0,20.0,M1,7.3
971.4,C000Z,105.0,16.0,M2,10.3
1244.8,C000J,131.0,18.0,M4,8.1
959.6,C000N,104.0,17.0,M2,10.5
1224.6,C000J,130.0,20.0,M1,8.2
823.0,C000Y,88.0,15.0,M1,12.2
590.4,C000AZ,66.0,13.0,M1,16.8
1658.9,C000AK,172.0,24.0,M1,6.0
1372.2,C000AK,144.0,19.0,M2,7.3
830.5,C000S,91.0,15.0,M1,12.0
1611.6,C000T,168.0,23.0,M1,6.2
795.7,C000T,88.0,16.0,M1,12.7
753.4,C000N,81.0,15.0,M2,13.2
1155.6,C000AK,123.0,20.0,M1,8.7
1145.5,C000AK,122.0,18.0,M1,8.8
812.9,C000Z,91.0,15.0,M1,12.4
1017.3,C000H,111.0,16.0,M1,9.9
1497.2,C000F,158.0,21.0,M1,6.7
974.0,C000AY,105.0,16.0,M1,10.2
